utc_timestamp,DE_wind_capacity,DE_wind_generation_actual,DE_temperature
2017-01-01T01:00:00Z,37149.0,15080.0,-3.2680000000000002
2017-01-01T02:00:00Z,37149.0,14731.0,-3.495
2017-01-01T03:00:00Z,37149.0,14865.0,-3.6439999999999997
2017-01-01T04:00:00Z,37149.0,15253.0,-3.7289999999999996
2017-01-01T05:00:00Z,37149.0,15904.0,-3.8110000000000004
2017-01-01T06:00:00Z,37149.0,15903.0,-3.917
2017-01-01T07:00:00Z,37149.0,15816.0,-3.9530000000000003
2017-01-01T08:00:00Z,37149.0,15722.0,-3.236
2017-01-01T09:00:00Z,37149.0,14504.0,-2.044
2017-01-01T10:00:00Z,37149.0,13301.0,-0.731
2017-01-01T11:00:00Z,37149.0,12235.0,0.35200000000000004
2017-01-01T12:00:00Z,37149.0,11020.0,0.993
2017-01-01T13:00:00Z,37149.0,9829.0,0.953
2017-01-01T14:00:00Z,37149.0,8994.0,-0.008
2017-01-01T15:00:00Z,37149.0,9147.0,-1.294
2017-01-01T16:00:00Z,37149.0,9737.0,-1.723
2017-01-01T17:00:00Z,37149.0,9876.0,-2.0140000000000002
2017-01-01T18:00:00Z,37149.0,10227.0,-2.253
2017-01-01T19:00:00Z,37149.0,11094.0,-2.333
2017-01-01T20:00:00Z,37149.0,11534.0,-2.359
2017-01-01T21:00:00Z,37149.0,12339.0,-2.401
2017-01-01T22:00:00Z,37149.0,12260.0,-2.4019999999999997
2017-01-01T23:00:00Z,37152.0,12389.0,-2.366
2017-01-02T00:00:00Z,37152.0,12909.0,-2.325
2017-01-02T01:00:00Z,37152.0,12709.0,-2.285
2017-01-02T02:00:00Z,37152.0,12694.0,-2.25
2017-01-02T03:00:00Z,37152.0,11989.0,-2.253
2017-01-02T04:00:00Z,37152.0,11863.0,-2.251
2017-01-02T05:00:00Z,37152.0,12128.0,-2.211
2017-01-02T06:00:00Z,37152.0,11925.0,-2.141
2017-01-02T07:00:00Z,37152.0,11407.0,-2.048
2017-01-02T08:00:00Z,37152.0,10518.0,-1.527
2017-01-02T09:00:00Z,37152.0,10321.0,-0.7859999999999999
2017-01-02T10:00:00Z,37152.0,9825.0,-0.03
2017-01-02T11:00:00Z,37152.0,10077.0,0.605
2017-01-02T12:00:00Z,37152.0,10096.0,0.946
2017-01-02T13:00:00Z,37152.0,10510.0,0.8540000000000001
2017-01-02T14:00:00Z,37152.0,10563.0,0.16899999999999998
2017-01-02T15:00:00Z,37152.0,11042.0,-0.61
2017-01-02T16:00:00Z,37152.0,12126.0,-0.8059999999999999
2017-01-02T17:00:00Z,37152.0,13440.0,-0.9420000000000001
2017-01-02T18:00:00Z,37152.0,13900.0,-1.11
2017-01-02T19:00:00Z,37152.0,13906.0,-1.227
2017-01-02T20:00:00Z,37152.0,14249.0,-1.291
2017-01-02T21:00:00Z,37152.0,14722.0,-1.347
2017-01-02T22:00:00Z,37152.0,15677.0,-1.402
2017-01-02T23:00:00Z,37155.0,16501.0,-1.416
2017-01-03T00:00:00Z,37155.0,16640.0,-1.431
2017-01-03T01:00:00Z,37155.0,17128.0,-1.454
2017-01-03T02:00:00Z,37155.0,18205.0,-1.4609999999999999
2017-01-03T03:00:00Z,37155.0,18855.0,-1.4269999999999998
2017-01-03T04:00:00Z,37155.0,19734.0,-1.3719999999999999
2017-01-03T05:00:00Z,37155.0,20756.0,-1.311
2017-01-03T06:00:00Z,37155.0,22145.0,-1.229
2017-01-03T07:00:00Z,37155.0,22753.0,-1.129
2017-01-03T08:00:00Z,37155.0,24081.0,-0.615
2017-01-03T09:00:00Z,37155.0,25909.0,0.02
2017-01-03T10:00:00Z,37155.0,27725.0,0.672
2017-01-03T11:00:00Z,37155.0,29098.0,1.172
2017-01-03T12:00:00Z,37155.0,30230.0,1.4080000000000001
2017-01-03T13:00:00Z,37155.0,30829.0,1.3530000000000002
2017-01-03T14:00:00Z,37155.0,31968.0,0.965
2017-01-03T15:00:00Z,37155.0,33057.0,0.29
2017-01-03T16:00:00Z,37155.0,33917.0,0.0
2017-01-03T17:00:00Z,37155.0,34739.0,-0.12300000000000001
2017-01-03T18:00:00Z,37155.0,35219.0,-0.17800000000000002
2017-01-03T19:00:00Z,37155.0,35692.0,-0.153
2017-01-03T20:00:00Z,37155.0,35723.0,-0.075
2017-01-03T21:00:00Z,37155.0,34705.0,0.021
2017-01-03T22:00:00Z,37155.0,34412.0,0.12300000000000001
2017-01-03T23:00:00Z,37160.0,32650.0,0.201
2017-01-04T00:00:00Z,37160.0,31757.0,0.29600000000000004
2017-01-04T01:00:00Z,37160.0,30978.0,0.379
2017-01-04T02:00:00Z,37160.0,30633.0,0.486
2017-01-04T03:00:00Z,37160.0,30701.0,0.58
2017-01-04T04:00:00Z,37160.0,30838.0,0.693
2017-01-04T05:00:00Z,37160.0,31701.0,0.7709999999999999
2017-01-04T06:00:00Z,37160.0,32627.0,0.8390000000000001
2017-01-04T07:00:00Z,37160.0,33379.0,0.9079999999999999
2017-01-04T08:00:00Z,37160.0,32921.0,1.169
2017-01-04T09:00:00Z,37160.0,32261.0,1.536
2017-01-04T10:00:00Z,37160.0,32198.0,1.871
2017-01-04T11:00:00Z,37160.0,32234.0,2.075
2017-01-04T12:00:00Z,37160.0,31422.0,2.11
2017-01-04T13:00:00Z,37160.0,30136.0,1.9180000000000001
2017-01-04T14:00:00Z,37160.0,29089.0,1.469
2017-01-04T15:00:00Z,37160.0,27926.0,0.96
2017-01-04T16:00:00Z,37160.0,26062.0,0.648
2017-01-04T17:00:00Z,37160.0,25478.0,0.387
2017-01-04T18:00:00Z,37160.0,25132.0,0.11
2017-01-04T19:00:00Z,37160.0,23857.0,-0.222
2017-01-04T20:00:00Z,37160.0,23137.0,-0.63
2017-01-04T21:00:00Z,37160.0,21622.0,-0.94
2017-01-04T22:00:00Z,37160.0,20924.0,-1.1640000000000001
2017-01-04T23:00:00Z,37163.0,19568.0,-1.36
2017-01-05T00:00:00Z,37163.0,18152.0,-1.5730000000000002
2017-01-05T01:00:00Z,37163.0,17270.0,-1.82
2017-01-05T02:00:00Z,37163.0,16275.0,-2.136
2017-01-05T03:00:00Z,37163.0,15572.0,-2.526
2017-01-05T04:00:00Z,37163.0,14819.0,-2.904
2017-01-05T05:00:00Z,37163.0,13865.0,-3.161
2017-01-05T06:00:00Z,37163.0,13474.0,-3.407
2017-01-05T07:00:00Z,37163.0,13034.0,-3.675
2017-01-05T08:00:00Z,37163.0,12300.0,-3.134
2017-01-05T09:00:00Z,37163.0,11856.0,-2.312
2017-01-05T10:00:00Z,37163.0,11987.0,-1.764
2017-01-05T11:00:00Z,37163.0,12074.0,-1.565
2017-01-05T12:00:00Z,37163.0,11061.0,-1.656
2017-01-05T13:00:00Z,37163.0,9947.0,-2.02
2017-01-05T14:00:00Z,37163.0,9464.0,-2.8689999999999998
2017-01-05T15:00:00Z,37163.0,8888.0,-4.263
2017-01-05T16:00:00Z,37163.0,8613.0,-4.998
2017-01-05T17:00:00Z,37163.0,8175.0,-5.525
2017-01-05T18:00:00Z,37163.0,7376.0,-6.0520000000000005
2017-01-05T19:00:00Z,37163.0,6753.0,-6.566
2017-01-05T20:00:00Z,37163.0,6171.0,-6.992000000000001
2017-01-05T21:00:00Z,37163.0,5452.0,-7.3439999999999985
2017-01-05T22:00:00Z,37163.0,4957.0,-7.643
2017-01-05T23:00:00Z,37176.0,4224.0,-7.881
2017-01-06T00:00:00Z,37176.0,3849.0,-8.099
2017-01-06T01:00:00Z,37176.0,3638.0,-8.29
2017-01-06T02:00:00Z,37176.0,3555.0,-8.441
2017-01-06T03:00:00Z,37176.0,3613.0,-8.599
2017-01-06T04:00:00Z,37176.0,3420.0,-8.727
2017-01-06T05:00:00Z,37176.0,3408.0,-8.828
2017-01-06T06:00:00Z,37176.0,3683.0,-8.872
2017-01-06T07:00:00Z,37176.0,3519.0,-8.823
2017-01-06T08:00:00Z,37176.0,3097.0,-7.883999999999999
2017-01-06T09:00:00Z,37176.0,2724.0,-6.428
2017-01-06T10:00:00Z,37176.0,2533.0,-5.252999999999999
2017-01-06T11:00:00Z,37176.0,2817.0,-4.609
2017-01-06T12:00:00Z,37176.0,3112.0,-4.338
2017-01-06T13:00:00Z,37176.0,3242.0,-4.44
2017-01-06T14:00:00Z,37176.0,3585.0,-5.267
2017-01-06T15:00:00Z,37176.0,4131.0,-6.885
2017-01-06T16:00:00Z,37176.0,5007.0,-7.785
2017-01-06T17:00:00Z,37176.0,6237.0,-8.315
2017-01-06T18:00:00Z,37176.0,7407.0,-8.675
2017-01-06T19:00:00Z,37176.0,7917.0,-8.954
2017-01-06T20:00:00Z,37176.0,8026.0,-9.211
2017-01-06T21:00:00Z,37176.0,8488.0,-9.423
2017-01-06T22:00:00Z,37176.0,9002.0,-9.571
2017-01-06T23:00:00Z,37181.0,9710.0,-9.664
2017-01-07T00:00:00Z,37181.0,10205.0,-9.648
2017-01-07T01:00:00Z,37181.0,10708.0,-9.578
2017-01-07T02:00:00Z,37181.0,11015.0,-9.422
2017-01-07T03:00:00Z,37181.0,11440.0,-9.221
2017-01-07T04:00:00Z,37181.0,12010.0,-8.994
2017-01-07T05:00:00Z,37181.0,12347.0,-8.8
2017-01-07T06:00:00Z,37181.0,12438.0,-8.607999999999999
2017-01-07T07:00:00Z,37181.0,12838.0,-8.336
2017-01-07T08:00:00Z,37181.0,12897.0,-7.42
2017-01-07T09:00:00Z,37181.0,12279.0,-6.17
2017-01-07T10:00:00Z,37181.0,11919.0,-5.218
2017-01-07T11:00:00Z,37181.0,10919.0,-4.532
2017-01-07T12:00:00Z,37181.0,10527.0,-4.1160000000000005
2017-01-07T13:00:00Z,37181.0,10544.0,-3.95
2017-01-07T14:00:00Z,37181.0,10686.0,-4.051
2017-01-07T15:00:00Z,37181.0,10681.0,-4.346
2017-01-07T16:00:00Z,37181.0,10099.0,-4.364
2017-01-07T17:00:00Z,37181.0,9479.0,-4.188
2017-01-07T18:00:00Z,37181.0,8842.0,-3.935
2017-01-07T19:00:00Z,37181.0,8712.0,-3.657
2017-01-07T20:00:00Z,37181.0,8937.0,-3.3819999999999997
2017-01-07T21:00:00Z,37181.0,8330.0,-3.122
2017-01-07T22:00:00Z,37181.0,7733.0,-2.898
2017-01-07T23:00:00Z,37181.0,6723.0,-2.714
2017-01-08T00:00:00Z,37181.0,5858.0,-2.556
2017-01-08T01:00:00Z,37181.0,4801.0,-2.449
2017-01-08T02:00:00Z,37181.0,3981.0,-2.396
2017-01-08T03:00:00Z,37181.0,3471.0,-2.3480000000000003
2017-01-08T04:00:00Z,37181.0,2952.0,-2.3080000000000003
2017-01-08T05:00:00Z,37181.0,2627.0,-2.307
2017-01-08T06:00:00Z,37181.0,2240.0,-2.345
2017-01-08T07:00:00Z,37181.0,1608.0,-2.326
2017-01-08T08:00:00Z,37181.0,1234.0,-1.7009999999999998
2017-01-08T09:00:00Z,37181.0,990.0,-0.932
2017-01-08T10:00:00Z,37181.0,775.0,-0.299
2017-01-08T11:00:00Z,37181.0,625.0,0.17800000000000002
2017-01-08T12:00:00Z,37181.0,495.0,0.42200000000000004
2017-01-08T13:00:00Z,37181.0,349.0,0.368
2017-01-08T14:00:00Z,37181.0,283.0,-0.196
2017-01-08T15:00:00Z,37181.0,287.0,-1.0979999999999999
2017-01-08T16:00:00Z,37181.0,394.0,-1.4969999999999999
2017-01-08T17:00:00Z,37181.0,509.0,-1.7
2017-01-08T18:00:00Z,37181.0,721.0,-1.874
2017-01-08T19:00:00Z,37181.0,995.0,-2.03
2017-01-08T20:00:00Z,37181.0,1221.0,-2.1830000000000003
2017-01-08T21:00:00Z,37181.0,1325.0,-2.302
2017-01-08T22:00:00Z,37181.0,1601.0,-2.406
2017-01-08T23:00:00Z,37187.0,1918.0,-2.487
2017-01-09T00:00:00Z,37187.0,2169.0,-2.545
2017-01-09T01:00:00Z,37187.0,2324.0,-2.61
2017-01-09T02:00:00Z,37187.0,2677.0,-2.702
2017-01-09T03:00:00Z,37187.0,3138.0,-2.802
2017-01-09T04:00:00Z,37187.0,3484.0,-2.9360000000000004
2017-01-09T05:00:00Z,37187.0,3815.0,-3.076
2017-01-09T06:00:00Z,37187.0,4496.0,-3.1830000000000003
2017-01-09T07:00:00Z,37187.0,5285.0,-3.123
2017-01-09T08:00:00Z,37187.0,5675.0,-2.001
2017-01-09T09:00:00Z,37187.0,5691.0,-0.701
2017-01-09T10:00:00Z,37187.0,5730.0,0.309
2017-01-09T11:00:00Z,37187.0,5868.0,0.9179999999999999
2017-01-09T12:00:00Z,37187.0,6206.0,1.113
2017-01-09T13:00:00Z,37187.0,6544.0,0.9229999999999999
2017-01-09T14:00:00Z,37187.0,7264.0,0.13
2017-01-09T15:00:00Z,37187.0,8940.0,-0.902
2017-01-09T16:00:00Z,37187.0,10577.0,-1.321
2017-01-09T17:00:00Z,37187.0,11903.0,-1.5930000000000002
2017-01-09T18:00:00Z,37187.0,13056.0,-1.85
2017-01-09T19:00:00Z,37187.0,14131.0,-2.041
2017-01-09T20:00:00Z,37187.0,14912.0,-2.142
2017-01-09T21:00:00Z,37187.0,15130.0,-2.237
2017-01-09T22:00:00Z,37187.0,15713.0,-2.32
2017-01-09T23:00:00Z,37198.0,16254.0,-2.4130000000000003
2017-01-10T00:00:00Z,37198.0,16697.0,-2.509
2017-01-10T01:00:00Z,37198.0,16901.0,-2.654
2017-01-10T02:00:00Z,37198.0,17193.0,-2.7880000000000003
2017-01-10T03:00:00Z,37198.0,16837.0,-2.967
2017-01-10T04:00:00Z,37198.0,16094.0,-3.134
2017-01-10T05:00:00Z,37198.0,15918.0,-3.258
2017-01-10T06:00:00Z,37198.0,14517.0,-3.352
2017-01-10T07:00:00Z,37198.0,12422.0,-3.39
2017-01-10T08:00:00Z,37198.0,11517.0,-2.7039999999999997
2017-01-10T09:00:00Z,37198.0,10564.0,-1.58
2017-01-10T10:00:00Z,37198.0,9864.0,-0.633
2017-01-10T11:00:00Z,37198.0,9443.0,0.066
2017-01-10T12:00:00Z,37198.0,8917.0,0.425
2017-01-10T13:00:00Z,37198.0,8183.0,0.287
2017-01-10T14:00:00Z,37198.0,7752.0,-0.802
2017-01-10T15:00:00Z,37198.0,7979.0,-2.472
2017-01-10T16:00:00Z,37198.0,8780.0,-3.145
2017-01-10T17:00:00Z,37198.0,9297.0,-3.4139999999999997
2017-01-10T18:00:00Z,37198.0,9522.0,-3.63
2017-01-10T19:00:00Z,37198.0,9928.0,-3.838
2017-01-10T20:00:00Z,37198.0,10383.0,-3.99
2017-01-10T21:00:00Z,37198.0,10218.0,-4.096
2017-01-10T22:00:00Z,37198.0,10405.0,-4.178999999999999
2017-01-10T23:00:00Z,37209.0,11040.0,-4.296
2017-01-11T00:00:00Z,37209.0,11893.0,-4.362
2017-01-11T01:00:00Z,37209.0,13018.0,-4.365
2017-01-11T02:00:00Z,37209.0,14277.0,-4.284
2017-01-11T03:00:00Z,37209.0,16039.0,-4.165
2017-01-11T04:00:00Z,37209.0,18168.0,-4.0680000000000005
2017-01-11T05:00:00Z,37209.0,21544.0,-3.907
2017-01-11T06:00:00Z,37209.0,24247.0,-3.719
2017-01-11T07:00:00Z,37209.0,26609.0,-3.358
2017-01-11T08:00:00Z,37209.0,28345.0,-2.327
2017-01-11T09:00:00Z,37209.0,30334.0,-1.111
2017-01-11T10:00:00Z,37209.0,31573.0,-0.111
2017-01-11T11:00:00Z,37209.0,31707.0,0.606
2017-01-11T12:00:00Z,37209.0,31168.0,1.13
2017-01-11T13:00:00Z,37209.0,30396.0,1.547
2017-01-11T14:00:00Z,37209.0,30732.0,1.7080000000000002
2017-01-11T15:00:00Z,37209.0,30638.0,1.6059999999999999
2017-01-11T16:00:00Z,37209.0,29780.0,1.5759999999999998
2017-01-11T17:00:00Z,37209.0,30127.0,1.547
2017-01-11T18:00:00Z,37209.0,30444.0,1.551
2017-01-11T19:00:00Z,37209.0,31447.0,1.538
2017-01-11T20:00:00Z,37209.0,31714.0,1.462
2017-01-11T21:00:00Z,37209.0,30808.0,1.4040000000000001
2017-01-11T22:00:00Z,37209.0,31043.0,1.369
2017-01-11T23:00:00Z,37225.0,31207.0,1.288
2017-01-12T00:00:00Z,37225.0,30839.0,1.234
2017-01-12T01:00:00Z,37225.0,30415.0,1.2229999999999999
2017-01-12T02:00:00Z,37225.0,30150.0,1.216
2017-01-12T03:00:00Z,37225.0,29882.0,1.207
2017-01-12T04:00:00Z,37225.0,29579.0,1.088
2017-01-12T05:00:00Z,37225.0,30768.0,0.9109999999999999
2017-01-12T06:00:00Z,37225.0,30285.0,0.7909999999999999
2017-01-12T07:00:00Z,37225.0,30071.0,0.8029999999999999
2017-01-12T08:00:00Z,37225.0,29739.0,1.166
2017-01-12T09:00:00Z,37225.0,29631.0,1.695
2017-01-12T10:00:00Z,37225.0,29775.0,2.29
2017-01-12T11:00:00Z,37225.0,29507.0,2.786
2017-01-12T12:00:00Z,37225.0,28280.0,3.005
2017-01-12T13:00:00Z,37225.0,25606.0,2.8139999999999996
2017-01-12T14:00:00Z,37225.0,23766.0,2.1919999999999997
2017-01-12T15:00:00Z,37225.0,21204.0,1.459
2017-01-12T16:00:00Z,37225.0,18895.0,1.195
2017-01-12T17:00:00Z,37225.0,16440.0,1.1340000000000001
2017-01-12T18:00:00Z,37225.0,15245.0,1.0759999999999998
2017-01-12T19:00:00Z,37225.0,15028.0,0.9590000000000001
2017-01-12T20:00:00Z,37225.0,14507.0,0.878
2017-01-12T21:00:00Z,37225.0,14236.0,0.831
2017-01-12T22:00:00Z,37225.0,14969.0,0.977
2017-01-12T23:00:00Z,37234.0,15975.0,1.263
2017-01-13T00:00:00Z,37234.0,17101.0,1.469
2017-01-13T01:00:00Z,37234.0,17798.0,1.256
2017-01-13T02:00:00Z,37234.0,18515.0,0.895
2017-01-13T03:00:00Z,37234.0,20394.0,0.636
2017-01-13T04:00:00Z,37234.0,21590.0,0.406
2017-01-13T05:00:00Z,37234.0,22796.0,0.235
2017-01-13T06:00:00Z,37234.0,23583.0,0.067
2017-01-13T07:00:00Z,37234.0,24385.0,-0.071
2017-01-13T08:00:00Z,37234.0,23647.0,0.018000000000000002
2017-01-13T09:00:00Z,37234.0,23658.0,0.23600000000000002
2017-01-13T10:00:00Z,37234.0,23340.0,0.479
2017-01-13T11:00:00Z,37234.0,22399.0,0.6579999999999999
2017-01-13T12:00:00Z,37234.0,22434.0,0.722
2017-01-13T13:00:00Z,37234.0,22239.0,0.591
2017-01-13T14:00:00Z,37234.0,21631.0,0.091
2017-01-13T15:00:00Z,37234.0,21989.0,-0.769
2017-01-13T16:00:00Z,37234.0,22198.0,-1.278
2017-01-13T17:00:00Z,37234.0,22674.0,-1.578
2017-01-13T18:00:00Z,37234.0,21980.0,-1.79
2017-01-13T19:00:00Z,37234.0,21570.0,-1.824
2017-01-13T20:00:00Z,37234.0,20766.0,-1.69
2017-01-13T21:00:00Z,37234.0,20273.0,-1.55
2017-01-13T22:00:00Z,37234.0,20306.0,-1.432
2017-01-13T23:00:00Z,37234.0,21348.0,-1.324
2017-01-14T00:00:00Z,37234.0,22732.0,-1.2109999999999999
2017-01-14T01:00:00Z,37234.0,23233.0,-1.093
2017-01-14T02:00:00Z,37234.0,23108.0,-0.991
2017-01-14T03:00:00Z,37234.0,22600.0,-0.868
2017-01-14T04:00:00Z,37234.0,22154.0,-0.755
2017-01-14T05:00:00Z,37234.0,22776.0,-0.7120000000000001
2017-01-14T06:00:00Z,37234.0,21898.0,-0.742
2017-01-14T07:00:00Z,37234.0,20533.0,-0.855
2017-01-14T08:00:00Z,37234.0,19071.0,-0.5770000000000001
2017-01-14T09:00:00Z,37234.0,18407.0,-0.06
2017-01-14T10:00:00Z,37234.0,18537.0,0.384
2017-01-14T11:00:00Z,37234.0,19176.0,0.657
2017-01-14T12:00:00Z,37234.0,19028.0,0.703
2017-01-14T13:00:00Z,37234.0,19448.0,0.489
2017-01-14T14:00:00Z,37234.0,19361.0,0.027999999999999997
2017-01-14T15:00:00Z,37234.0,19838.0,-0.505
2017-01-14T16:00:00Z,37234.0,20118.0,-0.831
2017-01-14T17:00:00Z,37234.0,21131.0,-1.088
2017-01-14T18:00:00Z,37234.0,20782.0,-1.2670000000000001
2017-01-14T19:00:00Z,37234.0,19795.0,-1.3559999999999999
2017-01-14T20:00:00Z,37234.0,19300.0,-1.5130000000000001
2017-01-14T21:00:00Z,37234.0,18293.0,-1.716
2017-01-14T22:00:00Z,37234.0,17955.0,-1.865
2017-01-14T23:00:00Z,37234.0,17914.0,-1.972
2017-01-15T00:00:00Z,37234.0,17607.0,-2.041
2017-01-15T01:00:00Z,37234.0,17247.0,-2.101
2017-01-15T02:00:00Z,37234.0,17023.0,-2.1830000000000003
2017-01-15T03:00:00Z,37234.0,16416.0,-2.256
2017-01-15T04:00:00Z,37234.0,15918.0,-2.381
2017-01-15T05:00:00Z,37234.0,14995.0,-2.544
2017-01-15T06:00:00Z,37234.0,13595.0,-2.761
2017-01-15T07:00:00Z,37234.0,12545.0,-2.867
2017-01-15T08:00:00Z,37234.0,11354.0,-2.198
2017-01-15T09:00:00Z,37234.0,10098.0,-1.268
2017-01-15T10:00:00Z,37234.0,9083.0,-0.508
2017-01-15T11:00:00Z,37234.0,8506.0,-0.038
2017-01-15T12:00:00Z,37234.0,7632.0,0.157
2017-01-15T13:00:00Z,37234.0,7102.0,0.06
2017-01-15T14:00:00Z,37234.0,6265.0,-0.7390000000000001
2017-01-15T15:00:00Z,37234.0,6038.0,-2.3369999999999997
2017-01-15T16:00:00Z,37234.0,5786.0,-3.1830000000000003
2017-01-15T17:00:00Z,37234.0,5623.0,-3.452
2017-01-15T18:00:00Z,37234.0,5489.0,-3.569
2017-01-15T19:00:00Z,37234.0,5071.0,-3.66
2017-01-15T20:00:00Z,37234.0,4535.0,-3.79
2017-01-15T21:00:00Z,37234.0,4240.0,-3.938
2017-01-15T22:00:00Z,37234.0,3897.0,-4.091
2017-01-15T23:00:00Z,37239.0,3705.0,-4.266
2017-01-16T00:00:00Z,37239.0,3659.0,-4.433
2017-01-16T01:00:00Z,37239.0,3739.0,-4.614
2017-01-16T02:00:00Z,37239.0,3875.0,-4.819
2017-01-16T03:00:00Z,37239.0,3739.0,-5.01
2017-01-16T04:00:00Z,37239.0,3477.0,-5.216
2017-01-16T05:00:00Z,37239.0,3271.0,-5.435
2017-01-16T06:00:00Z,37239.0,3220.0,-5.659
2017-01-16T07:00:00Z,37239.0,3082.0,-5.734
2017-01-16T08:00:00Z,37239.0,2802.0,-4.787
2017-01-16T09:00:00Z,37239.0,2377.0,-3.41
2017-01-16T10:00:00Z,37239.0,1962.0,-2.336
2017-01-16T11:00:00Z,37239.0,1568.0,-1.6369999999999998
2017-01-16T12:00:00Z,37239.0,1531.0,-1.357
2017-01-16T13:00:00Z,37239.0,1714.0,-1.531
2017-01-16T14:00:00Z,37239.0,1864.0,-2.713
2017-01-16T15:00:00Z,37239.0,2168.0,-4.763
2017-01-16T16:00:00Z,37239.0,2770.0,-5.931
2017-01-16T17:00:00Z,37239.0,3413.0,-6.475
2017-01-16T18:00:00Z,37239.0,3507.0,-6.898
2017-01-16T19:00:00Z,37239.0,3301.0,-7.206
2017-01-16T20:00:00Z,37239.0,3063.0,-7.394
2017-01-16T21:00:00Z,37239.0,2952.0,-7.463999999999999
2017-01-16T22:00:00Z,37239.0,3070.0,-7.489
2017-01-16T23:00:00Z,37245.0,3087.0,-7.569
2017-01-17T00:00:00Z,37245.0,3196.0,-7.6770000000000005
2017-01-17T01:00:00Z,37245.0,3174.0,-7.7620000000000005
2017-01-17T02:00:00Z,37245.0,2925.0,-7.824
2017-01-17T03:00:00Z,37245.0,2531.0,-7.8679999999999986
2017-01-17T04:00:00Z,37245.0,2494.0,-7.932
2017-01-17T05:00:00Z,37245.0,2467.0,-8.029
2017-01-17T06:00:00Z,37245.0,2358.0,-8.128
2017-01-17T07:00:00Z,37245.0,2305.0,-8.048
2017-01-17T08:00:00Z,37245.0,2200.0,-6.645
2017-01-17T09:00:00Z,37245.0,1884.0,-4.768
2017-01-17T10:00:00Z,37245.0,1875.0,-3.4739999999999998
2017-01-17T11:00:00Z,37245.0,1973.0,-2.563
2017-01-17T12:00:00Z,37245.0,2119.0,-2.08
2017-01-17T13:00:00Z,37245.0,2463.0,-2.052
2017-01-17T14:00:00Z,37245.0,2904.0,-2.7939999999999996
2017-01-17T15:00:00Z,37245.0,3360.0,-4.4639999999999995
2017-01-17T16:00:00Z,37245.0,3787.0,-5.519
2017-01-17T17:00:00Z,37245.0,4303.0,-5.945
2017-01-17T18:00:00Z,37245.0,4593.0,-6.2520000000000024
2017-01-17T19:00:00Z,37245.0,4840.0,-6.567
2017-01-17T20:00:00Z,37245.0,5044.0,-6.899
2017-01-17T21:00:00Z,37245.0,5173.0,-7.136
2017-01-17T22:00:00Z,37245.0,5547.0,-7.351
2017-01-17T23:00:00Z,37269.0,5845.0,-7.565
2017-01-18T00:00:00Z,37269.0,6076.0,-7.766
2017-01-18T01:00:00Z,37269.0,6130.0,-8.027000000000001
2017-01-18T02:00:00Z,37269.0,6226.0,-8.292
2017-01-18T03:00:00Z,37269.0,6296.0,-8.51
2017-01-18T04:00:00Z,37269.0,6404.0,-8.639
2017-01-18T05:00:00Z,37269.0,6425.0,-8.748
2017-01-18T06:00:00Z,37269.0,6309.0,-8.842
2017-01-18T07:00:00Z,37269.0,6482.0,-8.677
2017-01-18T08:00:00Z,37269.0,6318.0,-7.252999999999999
2017-01-18T09:00:00Z,37269.0,5969.0,-5.4
2017-01-18T10:00:00Z,37269.0,5777.0,-4.102
2017-01-18T11:00:00Z,37269.0,5323.0,-3.153
2017-01-18T12:00:00Z,37269.0,5275.0,-2.641
2017-01-18T13:00:00Z,37269.0,5232.0,-2.5980000000000003
2017-01-18T14:00:00Z,37269.0,5164.0,-3.293
2017-01-18T15:00:00Z,37269.0,5248.0,-4.956
2017-01-18T16:00:00Z,37269.0,5741.0,-6.2170000000000005
2017-01-18T17:00:00Z,37269.0,6331.0,-6.8870000000000005
2017-01-18T18:00:00Z,37269.0,6805.0,-7.393
2017-01-18T19:00:00Z,37269.0,6875.0,-7.8020000000000005
2017-01-18T20:00:00Z,37269.0,7151.0,-8.162
2017-01-18T21:00:00Z,37269.0,7167.0,-8.522
2017-01-18T22:00:00Z,37269.0,7226.0,-8.885
2017-01-18T23:00:00Z,37278.0,6885.0,-9.196
2017-01-19T00:00:00Z,37278.0,6515.0,-9.457
2017-01-19T01:00:00Z,37278.0,6266.0,-9.695
2017-01-19T02:00:00Z,37278.0,6199.0,-9.906
2017-01-19T03:00:00Z,37278.0,6561.0,-10.025
2017-01-19T04:00:00Z,37278.0,6922.0,-10.047
2017-01-19T05:00:00Z,37278.0,6396.0,-10.003
2017-01-19T06:00:00Z,37278.0,6431.0,-9.955
2017-01-19T07:00:00Z,37278.0,6293.0,-9.66
2017-01-19T08:00:00Z,37278.0,5796.0,-7.959
2017-01-19T09:00:00Z,37278.0,5204.0,-5.678999999999999
2017-01-19T10:00:00Z,37278.0,4457.0,-3.978
2017-01-19T11:00:00Z,37278.0,4007.0,-2.7289999999999996
2017-01-19T12:00:00Z,37278.0,3541.0,-1.8719999999999999
2017-01-19T13:00:00Z,37278.0,3230.0,-1.585
2017-01-19T14:00:00Z,37278.0,3207.0,-2.258
2017-01-19T15:00:00Z,37278.0,3648.0,-4.164
2017-01-19T16:00:00Z,37278.0,4490.0,-5.5429999999999975
2017-01-19T17:00:00Z,37278.0,5028.0,-6.129
2017-01-19T18:00:00Z,37278.0,5321.0,-6.526
2017-01-19T19:00:00Z,37278.0,5573.0,-6.867000000000001
2017-01-19T20:00:00Z,37278.0,5655.0,-7.1720000000000015
