utc_timestamp,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2017-01-01T01:00:00Z,37149.0,15080.0,0.4059,2591.0,3299.0,1.2732,34558.0,11781.0,0.3409
2017-01-01T02:00:00Z,37149.0,14731.0,0.3966,2591.0,3300.0,1.2736,34558.0,11431.0,0.3308
2017-01-01T03:00:00Z,37149.0,14865.0,0.4002,2591.0,3299.0,1.273,34558.0,11566.0,0.3347
2017-01-01T04:00:00Z,37149.0,15253.0,0.4106,2591.0,3289.0,1.2696,34558.0,11964.0,0.3462
2017-01-01T05:00:00Z,37149.0,15904.0,0.4281,2591.0,3188.0,1.2303,34558.0,12716.0,0.368
2017-01-01T06:00:00Z,37149.0,15903.0,0.4281,2591.0,2883.0,1.1128,34558.0,13019.0,0.3767
2017-01-01T07:00:00Z,37149.0,15816.0,0.4258,2591.0,2661.0,1.0270000000000001,34558.0,13155.0,0.3807
2017-01-01T08:00:00Z,37149.0,15722.0,0.4232,2591.0,2606.0,1.0056,34558.0,13116.0,0.3796
2017-01-01T09:00:00Z,37149.0,14504.0,0.3904,2591.0,2308.0,0.8908,34558.0,12196.0,0.3529
2017-01-01T10:00:00Z,37149.0,13301.0,0.358,2591.0,2170.0,0.8377,34558.0,11130.0,0.3221
2017-01-01T11:00:00Z,37149.0,12235.0,0.3293,2591.0,1952.0,0.7534,34558.0,10283.0,0.2976
2017-01-01T12:00:00Z,37149.0,11020.0,0.2967,2591.0,1427.0,0.5507,34558.0,9593.0,0.2776
2017-01-01T13:00:00Z,37149.0,9829.0,0.2646,2591.0,785.0,0.303,34558.0,9044.0,0.2617
2017-01-01T14:00:00Z,37149.0,8994.0,0.2421,2591.0,448.0,0.17300000000000001,34558.0,8546.0,0.2473
2017-01-01T15:00:00Z,37149.0,9147.0,0.2462,2591.0,526.0,0.203,34558.0,8621.0,0.2495
2017-01-01T16:00:00Z,37149.0,9737.0,0.2621,2591.0,596.0,0.2299,34558.0,9142.0,0.2645
2017-01-01T17:00:00Z,37149.0,9876.0,0.2659,2591.0,756.0,0.2917,34558.0,9120.0,0.2639
2017-01-01T18:00:00Z,37149.0,10227.0,0.2753,2591.0,930.0,0.3591,34558.0,9296.0,0.26899999999999996
2017-01-01T19:00:00Z,37149.0,11094.0,0.2986,2591.0,1583.0,0.6109,34558.0,9512.0,0.2752
2017-01-01T20:00:00Z,37149.0,11534.0,0.3105,2591.0,1981.0,0.7645,34558.0,9553.0,0.2764
2017-01-01T21:00:00Z,37149.0,12339.0,0.3321,2591.0,2448.0,0.9446,34558.0,9891.0,0.2862
2017-01-01T22:00:00Z,37149.0,12260.0,0.33,2591.0,2714.0,1.0475,34558.0,9546.0,0.2762
2017-01-01T23:00:00Z,37152.0,12389.0,0.3335,2591.0,2961.0,1.1426,34561.0,9429.0,0.2728
2017-01-02T00:00:00Z,37152.0,12909.0,0.3475,2591.0,2994.0,1.1555,34561.0,9915.0,0.2869
2017-01-02T01:00:00Z,37152.0,12709.0,0.3421,2591.0,2651.0,1.0232,34561.0,10058.0,0.2911
2017-01-02T02:00:00Z,37152.0,12694.0,0.3417,2591.0,2398.0,0.9256,34561.0,10296.0,0.2979
2017-01-02T03:00:00Z,37152.0,11989.0,0.3227,2591.0,2105.0,0.8124,34561.0,9884.0,0.28600000000000003
2017-01-02T04:00:00Z,37152.0,11863.0,0.3193,2591.0,2039.0,0.787,34561.0,9824.0,0.2842
2017-01-02T05:00:00Z,37152.0,12128.0,0.3264,2591.0,2047.0,0.7902,34561.0,10081.0,0.2916
2017-01-02T06:00:00Z,37152.0,11925.0,0.321,2591.0,1669.0,0.6442,34561.0,10256.0,0.2968
2017-01-02T07:00:00Z,37152.0,11407.0,0.307,2591.0,1685.0,0.6502,34561.0,9722.0,0.2813
2017-01-02T08:00:00Z,37152.0,10518.0,0.2831,2591.0,2036.0,0.7859,34561.0,8482.0,0.2454
2017-01-02T09:00:00Z,37152.0,10321.0,0.2778,2591.0,2487.0,0.9598,34561.0,7835.0,0.2267
2017-01-02T10:00:00Z,37152.0,9825.0,0.2644,2591.0,2783.0,1.0741,34561.0,7042.0,0.2037
2017-01-02T11:00:00Z,37152.0,10077.0,0.2712,2591.0,2862.0,1.1044,34561.0,7215.0,0.2088
2017-01-02T12:00:00Z,37152.0,10096.0,0.2718,2591.0,2562.0,0.9890000000000001,34561.0,7533.0,0.218
2017-01-02T13:00:00Z,37152.0,10510.0,0.2829,2591.0,2701.0,1.0425,34561.0,7809.0,0.2259
2017-01-02T14:00:00Z,37152.0,10563.0,0.2843,2591.0,2510.0,0.9689,34561.0,8052.0,0.233
2017-01-02T15:00:00Z,37152.0,11042.0,0.2972,2591.0,2612.0,1.0082,34561.0,8430.0,0.2439
2017-01-02T16:00:00Z,37152.0,12126.0,0.3264,2591.0,2896.0,1.1176,34561.0,9231.0,0.2671
2017-01-02T17:00:00Z,37152.0,13440.0,0.3618,2591.0,3031.0,1.1698,34561.0,10409.0,0.3012
2017-01-02T18:00:00Z,37152.0,13900.0,0.3741,2591.0,2859.0,1.1035,34561.0,11041.0,0.3195
2017-01-02T19:00:00Z,37152.0,13906.0,0.3743,2591.0,2857.0,1.1026,34561.0,11049.0,0.3197
2017-01-02T20:00:00Z,37152.0,14249.0,0.3835,2591.0,2709.0,1.0456,34561.0,11539.0,0.3339
2017-01-02T21:00:00Z,37152.0,14722.0,0.3962,2591.0,2779.0,1.0724,34561.0,11943.0,0.3456
2017-01-02T22:00:00Z,37152.0,15677.0,0.42200000000000004,2591.0,2653.0,1.0238,34561.0,13025.0,0.3769
2017-01-02T23:00:00Z,37155.0,16501.0,0.4441,2591.0,2530.0,0.9766,34564.0,13971.0,0.4042
2017-01-03T00:00:00Z,37155.0,16640.0,0.4478,2591.0,2471.0,0.9538,34564.0,14169.0,0.4099
2017-01-03T01:00:00Z,37155.0,17128.0,0.461,2591.0,2568.0,0.9913,34564.0,14560.0,0.4212
2017-01-03T02:00:00Z,37155.0,18205.0,0.49,2591.0,2669.0,1.0303,34564.0,15535.0,0.4494
2017-01-03T03:00:00Z,37155.0,18855.0,0.5075,2591.0,2937.0,1.1334,34564.0,15918.0,0.4605
2017-01-03T04:00:00Z,37155.0,19734.0,0.5311,2591.0,3059.0,1.1808,34564.0,16674.0,0.4824
2017-01-03T05:00:00Z,37155.0,20756.0,0.5586,2591.0,3112.0,1.2009999999999998,34564.0,17645.0,0.5105
2017-01-03T06:00:00Z,37155.0,22145.0,0.596,2591.0,3197.0,1.2338,34564.0,18948.0,0.5482
2017-01-03T07:00:00Z,37155.0,22753.0,0.6124,2591.0,3212.0,1.2396,34564.0,19541.0,0.5654
2017-01-03T08:00:00Z,37155.0,24081.0,0.6481,2591.0,3237.0,1.2493,34564.0,20844.0,0.603
2017-01-03T09:00:00Z,37155.0,25909.0,0.6973,2591.0,3239.0,1.2502,34564.0,22670.0,0.6558
2017-01-03T10:00:00Z,37155.0,27725.0,0.7462,2591.0,3260.0,1.2582,34564.0,24465.0,0.7078
2017-01-03T11:00:00Z,37155.0,29098.0,0.7832,2591.0,3250.0,1.2544,34564.0,25848.0,0.7478
2017-01-03T12:00:00Z,37155.0,30230.0,0.8136,2591.0,3261.0,1.2585,34564.0,26969.0,0.7803
2017-01-03T13:00:00Z,37155.0,30829.0,0.8297,2591.0,3263.0,1.2595,34564.0,27566.0,0.7975
2017-01-03T14:00:00Z,37155.0,31968.0,0.8604,2591.0,3258.0,1.2576,34564.0,28710.0,0.8306
2017-01-03T15:00:00Z,37155.0,33057.0,0.8897,2591.0,3260.0,1.2581,34564.0,29797.0,0.8621
2017-01-03T16:00:00Z,37155.0,33917.0,0.9128,2591.0,3262.0,1.2589,34564.0,30655.0,0.8869
2017-01-03T17:00:00Z,37155.0,34739.0,0.935,2591.0,3262.0,1.2589,34564.0,31477.0,0.9107
2017-01-03T18:00:00Z,37155.0,35219.0,0.9479,2591.0,3256.0,1.2566,34564.0,31963.0,0.9248
2017-01-03T19:00:00Z,37155.0,35692.0,0.9606,2591.0,3225.0,1.2448,34564.0,32466.0,0.9393
2017-01-03T20:00:00Z,37155.0,35723.0,0.9615,2591.0,3146.0,1.2142,34564.0,32577.0,0.9425
2017-01-03T21:00:00Z,37155.0,34705.0,0.934,2591.0,3203.0,1.2362,34564.0,31502.0,0.9114
2017-01-03T22:00:00Z,37155.0,34412.0,0.9262,2591.0,3216.0,1.2413,34564.0,31196.0,0.9025
2017-01-03T23:00:00Z,37160.0,32650.0,0.8787,2591.0,2887.0,1.1143,34569.0,29763.0,0.861
2017-01-04T00:00:00Z,37160.0,31757.0,0.8546,2591.0,2778.0,1.072,34569.0,28979.0,0.8383
2017-01-04T01:00:00Z,37160.0,30978.0,0.8337,2591.0,2539.0,0.98,34569.0,28438.0,0.8226
2017-01-04T02:00:00Z,37160.0,30633.0,0.8244,2591.0,2863.0,1.105,34569.0,27770.0,0.8033
2017-01-04T03:00:00Z,37160.0,30701.0,0.8262,2591.0,2786.0,1.0753,34569.0,27915.0,0.8075
2017-01-04T04:00:00Z,37160.0,30838.0,0.8299,2591.0,2568.0,0.9912,34569.0,28270.0,0.8178
2017-01-04T05:00:00Z,37160.0,31701.0,0.8531,2591.0,2689.0,1.0379,34569.0,29012.0,0.8392
2017-01-04T06:00:00Z,37160.0,32627.0,0.878,2591.0,2682.0,1.0352,34569.0,29945.0,0.8662
2017-01-04T07:00:00Z,37160.0,33379.0,0.8983,2591.0,2846.0,1.0985,34569.0,30533.0,0.8832
2017-01-04T08:00:00Z,37160.0,32921.0,0.8859,2591.0,3000.0,1.158,34569.0,29921.0,0.8656
2017-01-04T09:00:00Z,37160.0,32261.0,0.8681,2591.0,3041.0,1.1738,34569.0,29219.0,0.8452
2017-01-04T10:00:00Z,37160.0,32198.0,0.8665,2591.0,2917.0,1.1258,34569.0,29281.0,0.847
2017-01-04T11:00:00Z,37160.0,32234.0,0.8674,2591.0,3084.0,1.1901,34569.0,29150.0,0.8432
2017-01-04T12:00:00Z,37160.0,31422.0,0.8456,2591.0,3131.0,1.2086,34569.0,28291.0,0.8184
2017-01-04T13:00:00Z,37160.0,30136.0,0.8109999999999999,2591.0,2896.0,1.1177,34569.0,27240.0,0.7879999999999999
2017-01-04T14:00:00Z,37160.0,29089.0,0.7828,2591.0,2921.0,1.1273,34569.0,26168.0,0.757
2017-01-04T15:00:00Z,37160.0,27926.0,0.7515,2591.0,3125.0,1.2062,34569.0,24801.0,0.7174
2017-01-04T16:00:00Z,37160.0,26062.0,0.7014,2591.0,3056.0,1.1794,34569.0,23007.0,0.6655
2017-01-04T17:00:00Z,37160.0,25478.0,0.6856,2591.0,2904.0,1.1207,34569.0,22574.0,0.653
2017-01-04T18:00:00Z,37160.0,25132.0,0.6763,2591.0,2828.0,1.0914,34569.0,22304.0,0.6452
2017-01-04T19:00:00Z,37160.0,23857.0,0.642,2591.0,3103.0,1.1975,34569.0,20754.0,0.6004
2017-01-04T20:00:00Z,37160.0,23137.0,0.6226,2591.0,3154.0,1.2172,34569.0,19983.0,0.578
2017-01-04T21:00:00Z,37160.0,21622.0,0.5819,2591.0,3175.0,1.2252,34569.0,18448.0,0.5336
2017-01-04T22:00:00Z,37160.0,20924.0,0.5631,2591.0,3075.0,1.1868,34569.0,17849.0,0.5163
2017-01-04T23:00:00Z,37163.0,19568.0,0.5265,2591.0,2821.0,1.089,34572.0,16746.0,0.4844
2017-01-05T00:00:00Z,37163.0,18152.0,0.4884,2591.0,2585.0,0.9976,34572.0,15567.0,0.4502
2017-01-05T01:00:00Z,37163.0,17270.0,0.4647,2591.0,2597.0,1.0022,34572.0,14673.0,0.4244
2017-01-05T02:00:00Z,37163.0,16275.0,0.4379,2591.0,2572.0,0.9925,34572.0,13703.0,0.3964
2017-01-05T03:00:00Z,37163.0,15572.0,0.419,2591.0,2396.0,0.9248,34572.0,13176.0,0.3811
2017-01-05T04:00:00Z,37163.0,14819.0,0.3988,2591.0,2430.0,0.938,34572.0,12389.0,0.3583
2017-01-05T05:00:00Z,37163.0,13865.0,0.3731,2591.0,2244.0,0.866,34572.0,11621.0,0.3361
2017-01-05T06:00:00Z,37163.0,13474.0,0.3626,2591.0,2217.0,0.8555,34572.0,11257.0,0.3256
2017-01-05T07:00:00Z,37163.0,13034.0,0.3507,2591.0,2314.0,0.893,34572.0,10720.0,0.3101
2017-01-05T08:00:00Z,37163.0,12300.0,0.3309,2591.0,2226.0,0.8591,34572.0,10074.0,0.2914
2017-01-05T09:00:00Z,37163.0,11856.0,0.319,2591.0,2123.0,0.8193,34572.0,9734.0,0.2815
2017-01-05T10:00:00Z,37163.0,11987.0,0.3226,2591.0,1708.0,0.659,34572.0,10280.0,0.2973
2017-01-05T11:00:00Z,37163.0,12074.0,0.3249,2591.0,1230.0,0.4746,34572.0,10844.0,0.3137
2017-01-05T12:00:00Z,37163.0,11061.0,0.2976,2591.0,882.0,0.3403,34572.0,10179.0,0.2944
2017-01-05T13:00:00Z,37163.0,9947.0,0.2676,2591.0,651.0,0.2513,34572.0,9296.0,0.2689
2017-01-05T14:00:00Z,37163.0,9464.0,0.2546,2591.0,587.0,0.2264,34572.0,8877.0,0.2568
2017-01-05T15:00:00Z,37163.0,8888.0,0.2392,2591.0,566.0,0.2186,34572.0,8321.0,0.2407
2017-01-05T16:00:00Z,37163.0,8613.0,0.2317,2591.0,552.0,0.2132,34572.0,8060.0,0.2331
2017-01-05T17:00:00Z,37163.0,8175.0,0.22,2591.0,464.0,0.1792,34572.0,7710.0,0.223
2017-01-05T18:00:00Z,37163.0,7376.0,0.1985,2591.0,379.0,0.1462,34572.0,6997.0,0.2024
2017-01-05T19:00:00Z,37163.0,6753.0,0.1817,2591.0,272.0,0.1048,34572.0,6481.0,0.1874
2017-01-05T20:00:00Z,37163.0,6171.0,0.1661,2591.0,204.0,0.0789,34572.0,5967.0,0.1726
2017-01-05T21:00:00Z,37163.0,5452.0,0.1467,2591.0,124.0,0.0476,34572.0,5329.0,0.1542
2017-01-05T22:00:00Z,37163.0,4957.0,0.1334,2591.0,135.0,0.0521,34572.0,4822.0,0.1394
2017-01-05T23:00:00Z,37176.0,4224.0,0.1136,2591.0,210.0,0.0809,34584.0,4014.0,0.1161
2017-01-06T00:00:00Z,37176.0,3849.0,0.1035,2591.0,292.0,0.1126,34584.0,3558.0,0.1028
2017-01-06T01:00:00Z,37176.0,3638.0,0.0978,2591.0,369.0,0.1424,34584.0,3269.0,0.0945
2017-01-06T02:00:00Z,37176.0,3555.0,0.0956,2591.0,414.0,0.1596,34584.0,3141.0,0.0908
2017-01-06T03:00:00Z,37176.0,3613.0,0.0972,2591.0,563.0,0.2172,34584.0,3050.0,0.0882
2017-01-06T04:00:00Z,37176.0,3420.0,0.092,2591.0,642.0,0.2478,34584.0,2778.0,0.0803
2017-01-06T05:00:00Z,37176.0,3408.0,0.0917,2591.0,833.0,0.3216,34584.0,2574.0,0.0744
2017-01-06T06:00:00Z,37176.0,3683.0,0.0991,2591.0,1107.0,0.4272,34584.0,2576.0,0.0745
2017-01-06T07:00:00Z,37176.0,3519.0,0.0946,2591.0,1098.0,0.4237,34584.0,2421.0,0.07
2017-01-06T08:00:00Z,37176.0,3097.0,0.0833,2591.0,1159.0,0.4474,34584.0,1938.0,0.055999999999999994
2017-01-06T09:00:00Z,37176.0,2724.0,0.0733,2591.0,1346.0,0.5195,34584.0,1378.0,0.0399
2017-01-06T10:00:00Z,37176.0,2533.0,0.0681,2591.0,1573.0,0.6072,34584.0,960.0,0.0278
2017-01-06T11:00:00Z,37176.0,2817.0,0.0758,2591.0,1761.0,0.6799,34584.0,1056.0,0.0306
2017-01-06T12:00:00Z,37176.0,3112.0,0.0837,2591.0,1926.0,0.7435,34584.0,1185.0,0.0343
2017-01-06T13:00:00Z,37176.0,3242.0,0.0872,2591.0,1994.0,0.7695,34584.0,1248.0,0.0361
2017-01-06T14:00:00Z,37176.0,3585.0,0.0964,2591.0,2183.0,0.8426,34584.0,1401.0,0.0405
2017-01-06T15:00:00Z,37176.0,4131.0,0.1112,2591.0,2316.0,0.8937,34584.0,1816.0,0.0525
2017-01-06T16:00:00Z,37176.0,5007.0,0.1347,2591.0,2272.0,0.8768,34584.0,2735.0,0.0791
2017-01-06T17:00:00Z,37176.0,6237.0,0.1678,2591.0,2543.0,0.9813,34584.0,3695.0,0.1068
2017-01-06T18:00:00Z,37176.0,7407.0,0.1992,2591.0,2826.0,1.0907,34584.0,4581.0,0.1325
2017-01-06T19:00:00Z,37176.0,7917.0,0.213,2591.0,2886.0,1.1137,34584.0,5031.0,0.1454
2017-01-06T20:00:00Z,37176.0,8026.0,0.2159,2591.0,2908.0,1.1224,34584.0,5118.0,0.14800000000000002
2017-01-06T21:00:00Z,37176.0,8488.0,0.2283,2591.0,2952.0,1.1393,34584.0,5536.0,0.1601
2017-01-06T22:00:00Z,37176.0,9002.0,0.2422,2591.0,2957.0,1.1414,34584.0,6044.0,0.1748
2017-01-06T23:00:00Z,37181.0,9710.0,0.2612,2591.0,3060.0,1.1812,34590.0,6650.0,0.1922
2017-01-07T00:00:00Z,37181.0,10205.0,0.2744,2591.0,3086.0,1.1909,34590.0,7119.0,0.2058
2017-01-07T01:00:00Z,37181.0,10708.0,0.28800000000000003,2591.0,3113.0,1.2015,34590.0,7595.0,0.2196
2017-01-07T02:00:00Z,37181.0,11015.0,0.2962,2591.0,3146.0,1.2143,34590.0,7868.0,0.2275
2017-01-07T03:00:00Z,37181.0,11440.0,0.3077,2591.0,3167.0,1.2223,34590.0,8273.0,0.2392
2017-01-07T04:00:00Z,37181.0,12010.0,0.32299999999999995,2591.0,3118.0,1.2036,34590.0,8892.0,0.2571
2017-01-07T05:00:00Z,37181.0,12347.0,0.3321,2591.0,2897.0,1.1181,34590.0,9450.0,0.2732
2017-01-07T06:00:00Z,37181.0,12438.0,0.3345,2591.0,2759.0,1.0646,34590.0,9679.0,0.2798
2017-01-07T07:00:00Z,37181.0,12838.0,0.3453,2591.0,2497.0,0.9639,34590.0,10340.0,0.299
2017-01-07T08:00:00Z,37181.0,12897.0,0.3468,2591.0,2327.0,0.8981,34590.0,10570.0,0.3056
2017-01-07T09:00:00Z,37181.0,12279.0,0.3303,2591.0,1957.0,0.7551,34590.0,10323.0,0.2984
2017-01-07T10:00:00Z,37181.0,11919.0,0.3206,2591.0,1952.0,0.7534,34590.0,9967.0,0.2882
2017-01-07T11:00:00Z,37181.0,10919.0,0.2937,2591.0,1687.0,0.6513,34590.0,9232.0,0.2669
2017-01-07T12:00:00Z,37181.0,10527.0,0.2831,2591.0,1576.0,0.6082,34590.0,8951.0,0.2588
2017-01-07T13:00:00Z,37181.0,10544.0,0.2836,2591.0,1892.0,0.7302,34590.0,8652.0,0.2502
2017-01-07T14:00:00Z,37181.0,10686.0,0.2874,2591.0,2182.0,0.8423,34590.0,8503.0,0.2458
2017-01-07T15:00:00Z,37181.0,10681.0,0.2873,2591.0,2193.0,0.8464,34590.0,8488.0,0.2454
2017-01-07T16:00:00Z,37181.0,10099.0,0.2716,2591.0,2120.0,0.8183,34590.0,7979.0,0.2306
2017-01-07T17:00:00Z,37181.0,9479.0,0.255,2591.0,2098.0,0.8098,34590.0,7381.0,0.2134
2017-01-07T18:00:00Z,37181.0,8842.0,0.2378,2591.0,2267.0,0.8749,34590.0,6575.0,0.1901
2017-01-07T19:00:00Z,37181.0,8712.0,0.2343,2591.0,2226.0,0.8590000000000001,34590.0,6486.0,0.1875
2017-01-07T20:00:00Z,37181.0,8937.0,0.2404,2591.0,2304.0,0.8892,34590.0,6633.0,0.1918
2017-01-07T21:00:00Z,37181.0,8330.0,0.22399999999999998,2591.0,2163.0,0.8349,34590.0,6167.0,0.1783
2017-01-07T22:00:00Z,37181.0,7733.0,0.20800000000000002,2591.0,1798.0,0.6938,34590.0,5935.0,0.1716
2017-01-07T23:00:00Z,37181.0,6723.0,0.1808,2591.0,1379.0,0.5322,34590.0,5344.0,0.1545
2017-01-08T00:00:00Z,37181.0,5858.0,0.1576,2591.0,1073.0,0.4141,34590.0,4785.0,0.1384
2017-01-08T01:00:00Z,37181.0,4801.0,0.1291,2591.0,746.0,0.2879,34590.0,4055.0,0.1172
2017-01-08T02:00:00Z,37181.0,3981.0,0.1071,2591.0,592.0,0.2285,34590.0,3389.0,0.098
2017-01-08T03:00:00Z,37181.0,3471.0,0.0933,2591.0,371.0,0.1433,34590.0,3100.0,0.0896
2017-01-08T04:00:00Z,37181.0,2952.0,0.0794,2591.0,207.0,0.0798,34590.0,2746.0,0.0794
2017-01-08T05:00:00Z,37181.0,2627.0,0.0707,2591.0,80.0,0.0308,34590.0,2547.0,0.0736
2017-01-08T06:00:00Z,37181.0,2240.0,0.0603,2591.0,68.0,0.0263,34590.0,2172.0,0.0628
2017-01-08T07:00:00Z,37181.0,1608.0,0.0432,2591.0,40.0,0.0155,34590.0,1568.0,0.0453
2017-01-08T08:00:00Z,37181.0,1234.0,0.0332,2591.0,30.0,0.0115,34590.0,1204.0,0.0348
2017-01-08T09:00:00Z,37181.0,990.0,0.0266,2591.0,63.0,0.0244,34590.0,927.0,0.0268
2017-01-08T10:00:00Z,37181.0,775.0,0.0208,2591.0,23.0,0.0089,34590.0,752.0,0.0218
2017-01-08T11:00:00Z,37181.0,625.0,0.0168,2591.0,18.0,0.0071,34590.0,607.0,0.0176
2017-01-08T12:00:00Z,37181.0,495.0,0.0133,2591.0,28.0,0.0106,34590.0,467.0,0.0135
2017-01-08T13:00:00Z,37181.0,349.0,0.0094,2591.0,26.0,0.0101,34590.0,323.0,0.0093
2017-01-08T14:00:00Z,37181.0,283.0,0.0076,2591.0,12.0,0.0048,34590.0,271.0,0.0079
2017-01-08T15:00:00Z,37181.0,287.0,0.0077,2591.0,37.0,0.0142,34590.0,250.0,0.0072
2017-01-08T16:00:00Z,37181.0,394.0,0.0106,2591.0,123.0,0.0474,34590.0,271.0,0.0078
2017-01-08T17:00:00Z,37181.0,509.0,0.0137,2591.0,144.0,0.0555,34590.0,365.0,0.0105
2017-01-08T18:00:00Z,37181.0,721.0,0.0194,2591.0,194.0,0.075,34590.0,526.0,0.0152
2017-01-08T19:00:00Z,37181.0,995.0,0.0268,2591.0,304.0,0.1175,34590.0,691.0,0.02
2017-01-08T20:00:00Z,37181.0,1221.0,0.0328,2591.0,360.0,0.1392,34590.0,860.0,0.0249
2017-01-08T21:00:00Z,37181.0,1325.0,0.0356,2591.0,404.0,0.156,34590.0,921.0,0.0266
2017-01-08T22:00:00Z,37181.0,1601.0,0.043,2591.0,540.0,0.2082,34590.0,1062.0,0.0307
2017-01-08T23:00:00Z,37187.0,1918.0,0.0516,2591.0,712.0,0.2747,34596.0,1206.0,0.0348
2017-01-09T00:00:00Z,37187.0,2169.0,0.0584,2591.0,900.0,0.3475,34596.0,1269.0,0.0367
2017-01-09T01:00:00Z,37187.0,2324.0,0.0625,2591.0,942.0,0.3635,34596.0,1382.0,0.04
2017-01-09T02:00:00Z,37187.0,2677.0,0.07200000000000001,2591.0,1197.0,0.4619,34596.0,1480.0,0.0428
2017-01-09T03:00:00Z,37187.0,3138.0,0.0844,2591.0,1511.0,0.583,34596.0,1628.0,0.047
2017-01-09T04:00:00Z,37187.0,3484.0,0.0937,2591.0,1661.0,0.6411,34596.0,1822.0,0.0527
2017-01-09T05:00:00Z,37187.0,3815.0,0.1026,2591.0,1773.0,0.6843,34596.0,2042.0,0.059000000000000004
2017-01-09T06:00:00Z,37187.0,4496.0,0.1209,2591.0,2105.0,0.8123,34596.0,2392.0,0.0692
2017-01-09T07:00:00Z,37187.0,5285.0,0.1421,2591.0,2459.0,0.9492,34596.0,2825.0,0.0816
2017-01-09T08:00:00Z,37187.0,5675.0,0.1526,2591.0,2596.0,1.002,34596.0,3079.0,0.08900000000000001
2017-01-09T09:00:00Z,37187.0,5691.0,0.153,2591.0,2617.0,1.01,34596.0,3074.0,0.0889
2017-01-09T10:00:00Z,37187.0,5730.0,0.1541,2591.0,2520.0,0.9726,34596.0,3210.0,0.0928
2017-01-09T11:00:00Z,37187.0,5868.0,0.1578,2591.0,2599.0,1.0031,34596.0,3269.0,0.0945
2017-01-09T12:00:00Z,37187.0,6206.0,0.1669,2591.0,2553.0,0.9853,34596.0,3653.0,0.1056
2017-01-09T13:00:00Z,37187.0,6544.0,0.17600000000000002,2591.0,2508.0,0.9679,34596.0,4036.0,0.1167
2017-01-09T14:00:00Z,37187.0,7264.0,0.1954,2591.0,2573.0,0.9931,34596.0,4691.0,0.1356
2017-01-09T15:00:00Z,37187.0,8940.0,0.2404,2591.0,2681.0,1.0347,34596.0,6259.0,0.1809
2017-01-09T16:00:00Z,37187.0,10577.0,0.2844,2591.0,2887.0,1.1144,34596.0,7690.0,0.2223
2017-01-09T17:00:00Z,37187.0,11903.0,0.3201,2591.0,3088.0,1.1918,34596.0,8815.0,0.2548
2017-01-09T18:00:00Z,37187.0,13056.0,0.3511,2591.0,3160.0,1.2198,34596.0,9895.0,0.28600000000000003
2017-01-09T19:00:00Z,37187.0,14131.0,0.38,2591.0,3196.0,1.2335,34596.0,10936.0,0.3161
2017-01-09T20:00:00Z,37187.0,14912.0,0.401,2591.0,3217.0,1.2415,34596.0,11695.0,0.33799999999999997
2017-01-09T21:00:00Z,37187.0,15130.0,0.4068,2591.0,3240.0,1.2505,34596.0,11889.0,0.3437
2017-01-09T22:00:00Z,37187.0,15713.0,0.4226,2591.0,3243.0,1.2514,34596.0,12470.0,0.3605
2017-01-09T23:00:00Z,37198.0,16254.0,0.4370000000000001,2596.0,3223.0,1.2414,34602.0,13032.0,0.3766
2017-01-10T00:00:00Z,37198.0,16697.0,0.4488,2596.0,3211.0,1.2368,34602.0,13486.0,0.3898
2017-01-10T01:00:00Z,37198.0,16901.0,0.4544,2596.0,3013.0,1.1606,34602.0,13888.0,0.4014
2017-01-10T02:00:00Z,37198.0,17193.0,0.4622,2596.0,2661.0,1.025,34602.0,14532.0,0.42
2017-01-10T03:00:00Z,37198.0,16837.0,0.4526,2596.0,2180.0,0.8398,34602.0,14657.0,0.4236
2017-01-10T04:00:00Z,37198.0,16094.0,0.4327,2596.0,1626.0,0.6262,34602.0,14469.0,0.4181
2017-01-10T05:00:00Z,37198.0,15918.0,0.4279,2596.0,1456.0,0.561,34602.0,14462.0,0.418
2017-01-10T06:00:00Z,37198.0,14517.0,0.3903,2596.0,1150.0,0.4432,34602.0,13367.0,0.3863
2017-01-10T07:00:00Z,37198.0,12422.0,0.33399999999999996,2596.0,577.0,0.2221,34602.0,11846.0,0.3423
2017-01-10T08:00:00Z,37198.0,11517.0,0.3096,2596.0,509.0,0.1959,34602.0,11009.0,0.3182
2017-01-10T09:00:00Z,37198.0,10564.0,0.284,2596.0,753.0,0.2902,34602.0,9811.0,0.2835
2017-01-10T10:00:00Z,37198.0,9864.0,0.2652,2596.0,1044.0,0.402,34602.0,8820.0,0.2549
2017-01-10T11:00:00Z,37198.0,9443.0,0.2538,2596.0,1329.0,0.5118,34602.0,8114.0,0.2345
2017-01-10T12:00:00Z,37198.0,8917.0,0.2397,2596.0,1473.0,0.5675,34602.0,7444.0,0.2151
2017-01-10T13:00:00Z,37198.0,8183.0,0.22,2596.0,1502.0,0.5784,34602.0,6682.0,0.1931
2017-01-10T14:00:00Z,37198.0,7752.0,0.2084,2596.0,1496.0,0.5764,34602.0,6255.0,0.1808
2017-01-10T15:00:00Z,37198.0,7979.0,0.2145,2596.0,1725.0,0.6646,34602.0,6253.0,0.1807
